**** wn_node
node_id,node_id_flag,alt_customer_points,alt_demand_by_category,alt_land_use,customer_points,demand_by_category,land_use,landuse_areas,notes,area,area_flag,isolation_area,isolation_area_flag,asset_id,asset_id_flag,x,x_flag,y,y_flag,z,z_flag,ground_level,ground_level_flag,highest_property,highest_property_flag,leakage_loss,leakage_loss_flag,nominal_average_pressure,nominal_average_pressure_flag,alt_total_connections,total_connections,total_connections_flag,system_type,system_type_flag,fire_zone,fire_zone_flag,asset_uid,asset_uid_flag,asset_network_uid,user_number_1,user_number_1_flag,user_number_2,user_number_2_flag,user_number_3,user_number_3_flag,user_number_4,user_number_4_flag,user_number_5,user_number_5_flag,user_number_6,user_number_6_flag,user_number_7,user_number_7_flag,user_number_8,user_number_8_flag,user_number_9,user_number_9_flag,user_number_10,user_number_10_flag,user_number_11,user_number_11_flag,user_number_12,user_number_12_flag,user_number_13,user_number_13_flag,user_number_14,user_number_14_flag,user_number_15,user_number_15_flag,hotlinks,user_text_1,user_text_1_flag,user_text_2,user_text_2_flag,user_text_3,user_text_3_flag,user_text_4,user_text_4_flag,user_text_5,user_text_5_flag,user_text_6,user_text_6_flag,user_text_7,user_text_7_flag,user_text_8,user_text_8_flag,user_text_9,user_text_9_flag,user_text_10,user_text_10_flag,user_text_11,user_text_11_flag,user_text_12,user_text_12_flag,user_text_13,user_text_13_flag,user_text_14,user_text_14_flag,user_text_15,user_text_15_flag
228,#V,228T,#V,1,#V,"{545031.7769806629512459,4802756.6567417681217194,545032.2700000000186265,4802756.7400000002235174,545032.7554569091880694,4802756.8597146170213819}",,,,,,,,,,1.,#D,200.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,200.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,#V,229T,#V,1,#V,"{545119.5856119331438094,4802785.7382239010185003,545119.4200000000419095,4802786.2099999999627471,545119.2537480641622096,4802786.6815509451553226}",,,,,,,,,,1.,#D,200.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,200.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,#V,230T,#V,1,#V,"{545121.0165231766877696,4802786.2185447728261352,545120.8499999999767169,4802786.6900000004097819,545120.6839002732886001,4802787.1616045814007521}",,,,,,,,,,1.,#D,200.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,200.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,#V,234T,#V,1,#V,"{544995.4261943156598136,4802932.3353374814614654,544994.9699999999720603,4802932.5400000000372529,544994.5131572539685294,4802932.743210987187922}",,,,,,,,,,1.,#D,300.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,300.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,#V,235T,#V,1,#V,"{545096.4374831197783351,4802949.1502988589927554,545096.75,4802948.7599999997764826,545097.0529040892142802,4802948.3621946293860674}",,,,,,,,,,1.,#D,200.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,200.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,#V,236T,#V,1,#V,"{545098.5257304135011509,4802918.0143109234049916,545098.6500000000232831,4802917.5300000002607703,545098.7743020666530356,4802917.0456974124535918}",,,,,,,,,,1.,#D,300.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,300.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,#V,237T,#V,1,#V,"{545103.9536156106041744,4802932.5489528113976121,545103.5200000000186265,4802932.2999999998137355,545103.0987019671592861,4802932.0307269645854831}",,,,,,,,,,1.,#D,300.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,300.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,#V,241T,#V,1,#V,"{544896.6546538962284103,4802798.9865133874118328,544896.7700000000186265,4802798.5,544896.885683192522265,4802798.0135666551068425}",,,,,,,,,,1.,#D,200.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,200.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,#V,242T,#V,1,#V,"{544911.8343168074497953,4802735.1564333448186517,544911.9499999999534339,4802734.6699999999254942,544912.0753979210276157,4802734.1859799986705184}",,,,,,,,,,1.,#D,200.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,200.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,#V,244T,#V,1,#V,"{544918.9539782737847418,4802729.9225994814187288,544919.4399999999441206,4802730.0400000000372529,544919.9273238356690854,4802730.1518726022914052}",,,,,,,,,,1.,#D,200.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,200.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,#V,246T,#V,1,#V,"{544801.8935167636955157,4802869.8885306669399142,544802.0600000000558794,4802870.3600000003352761,544802.2177982515422627,4802870.8344467431306839}",,,,,,,,,,1.,#D,200.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,200.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,#V,248T,#V,1,#V,"{544811.1179514583200216,4802879.061078897677362,544811.5799999999580905,4802878.8700000001117587,544812.0305008348077536,4802878.6530921906232834}",,,,,,,,,,1.,#D,200.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,200.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,#V,251T,#V,1,#V,"{544899.716856796760112,4802811.841265213675797,544900.1999999999534339,4802811.9699999997392297,544900.6868174853734672,4802812.084055844694376}",,,,,,,,,,1.,#D,200.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,200.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,#V,254T,#V,1,#V,"{544797.2099017214495689,4803019.7399130659177899,544796.7099999999627471,4803019.7300000004470348,544796.2100970378378406,4803019.7201496958732605}",,,,,,,,,,1.,#D,300.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,300.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,#V,255T,#V,1,#V,"{544845.8456802688306198,4802999.1941954996436834,544845.3900000000139698,4802999.400000000372529,544844.9343513416824862,4802999.6058744769543409}",,,,,,,,,,1.,#D,300.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,300.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,#V,256T,#V,1,#V,"{544853.7122759186895564,4802988.4872575346380472,544853.5100000000093132,4802988.0300000002607703,544853.3080547797726467,4802987.5725963190197945}",,,,,,,,,,1.,#D,200.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,200.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,#V,258T,#V,1,#V,"{544861.4370375678408891,4803005.9030467737466097,544861.6400000000139698,4803006.3600000003352761,544861.8428176057059318,4803006.8170175263658166}",,,,,,,,,,1.,#D,200.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,200.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,#V,27T,#V,1,#V,"{545926.9724653400480747,4802991.1392878023907542,545927.1099999999860302,4802991.6200000001117587,545927.2473605639534071,4802992.1007619742304087}",,,,,,,,,,1.,#D,300.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,300.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,#V,28T,#V,1,#V,"{545958.6614398378878832,4803101.2395823886618018,545958.8000000000465661,4803101.7199999997392297,545958.9364120501559228,4803102.2010319661349058}",,,,,,,,,,1.,#D,300.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,300.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,#V,30T,#V,1,#V,"{545839.22096173313912,4802708.1733405282720923,545838.7399999999906868,4802708.3099999995902181,545838.2591684794751927,4802708.4471169169992208}",,,,,,,,,,1.,#D,150.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,150.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,#V,31T,#V,1,#V,"{545844.0509709616890177,4802699.4497178671881557,545844.1899999999441206,4802699.9299999997019768,545844.3269585411762819,4802700.4108766550198197}",,,,,,,,,,1.,#D,300.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,300.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,#V,33T,#V,1,#V,"{545863.690736664342694,4802793.6525508835911751,545863.2099999999627471,4802793.7900000000372529,545862.7293079445371404,4802793.9276050431653857}",,,,,,,,,,1.,#D,150.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,150.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,#V,34T,#V,1,#V,"{545868.5028402159223333,4802785.1391807058826089,545868.6400000000139698,4802785.6200000001117587,545868.7767377005657181,4802786.100939498282969}",,,,,,,,,,1.,#D,300.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,300.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,#V,35T,#V,1,#V,"{545882.4109641135437414,4802788.2433489058166742,545881.9300000000512227,4802788.3799999998882413,545881.4492380262818187,4802788.5173605643212795}",,,,,,,,,,1.,#D,150.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,150.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,#V,37T,#V,1,#V,"{545892.8505949026439339,4802871.8398268865421414,545892.9899999999906868,4802872.3200000002980232,545893.1256330468459055,4802872.8012521965429187}",,,,,,,,,,1.,#D,300.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,300.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,#V,38T,#V,1,#V,"{545906.7494063077028841,4802874.7379481894895434,545907.2299999999813735,4802874.599999999627471,545907.7106397291645408,4802874.462212298065424}",,,,,,,,,,1.,#D,150.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,150.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,#V,39T,#V,1,#V,"{545888.6601410520961508,4802879.9504845160990953,545888.1800000000512227,4802880.0899999998509884,545887.6996543867280707,4802880.2288095522671938}",,,,,,,,,,1.,#D,150.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,150.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,#V,40T,#V,1,#V,"{545765.218241045018658,4802915.3638219321146607,545765.6999999999534339,4802915.2300000004470348,545766.1809075825149193,4802915.0931500932201743}",,,,,,,,,,1.,#D,150.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,150.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,#V,41T,#V,1,#V,"{545935.5095411112997681,4802977.3584169652312994,545935.9899999999906868,4802977.2199999997392297,545936.4704244626918808,4802977.0814635939896107}",,,,,,,,,,1.,#D,300.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,300.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,#V,42T,#V,1,#V,"{545922.2375538239721209,4802974.5907067153602839,545922.0999999999767169,4802974.1100000003352761,545921.9624392671976238,4802973.6292952625080943}",,,,,,,,,,1.,#D,300.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,300.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,#V,43T,#V,1,#V,"{545914.2306732196593657,4802983.4723291760310531,545913.75,4802983.6100000003352761,545913.2692719486076385,4802983.7474792376160622}",,,,,,,,,,1.,#D,250.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,250.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,#V,46T,#V,1,#V,"{545698.223429614212364,4802737.9148945715278387,545698.7099999999627471,4802738.0300000002607703,545699.1977266295580193,4802738.1401032917201519}",,,,,,,,,,1.,#D,150.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,150.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,#V,48T,#V,1,#V,"{545712.5706246749032289,4802729.952972074970603,545712.6999999999534339,4802729.4699999997392297,545712.8299999999580905,4802728.9900000002235174,545712.830684668617323,4802728.9873806750401855}",,,,,,,,,,1.,#D,150.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,150.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,#V,51T,#V,1,#V,"{545843.4900006409734488,4802613.989199360832572,545843.9899999999906868,4802613.9900000002235174,545844.4899986665695906,4802613.9911547312512994}",,,,,,,,,,1.,#D,300.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,300.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,#V,52T,#V,1,#V,"{545733.119592783274129,4802625.6103840246796608,545733.0999999999767169,4802626.1100000003352761,545733.0814678068272769,4802626.6096564400941133}",,,,,,,,,,1.,#D,150.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,150.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,#V,55T,#V,1,#V,"{545831.5093351069372147,4802606.9499995578080416,545831.5100000000093132,4802606.4500000001862645,545831.5106289302930236,4802605.9500003959983587}",,,,,,,,,,1.,#D,300.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,300.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,#V,56T,#V,1,#V,"{545739.4903250348288566,4802613.2019742075353861,545739.9899999999906868,4802613.2199999997392297,545740.4899828901980072,4802613.2158636366948485}",,,,,,,,,,1.,#D,300.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,300.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,#V,58T,#V,1,#V,"{545824.5400000000372529,4802613.9699999997392297,545824.0400000000372529,4802613.9699999997392297,545823.5400000000372529,4802613.9699999997392297}",,,,,,,,,,1.,#D,300.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,300.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,#V,60T,#V,1,#V,"{545682.49313536984846,4802482.9131617825478315,545682.9499999999534339,4802482.7099999999627471,545683.4060127651318908,4802482.5049332836642861}",,,,,,,,,,1.,#D,150.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,150.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,#V,61T,#V,1,#V,"{545530.2375441390322521,4802494.000609771348536,545530.3399999999674037,4802494.4900000002235174,545530.4472036473453045,4802494.9783721715211868}",,,,,,,,,,1.,#D,150.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,150.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,#V,62T,#V,1,#V,"{545621.8206701565068215,4802510.1234442107379436,545621.3699999999953434,4802510.3399999998509884,545620.892839428037405,4802510.4893913939595222}",,,,,,,,,,1.,#D,150.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,150.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,#V,64T,#V,1,#V,"{545603.8640878268051893,4802517.3902479549869895,545603.4200000000419095,4802517.6200000001117587,545602.971651085652411,4802517.8413216006010771}",,,,,,,,,,1.,#D,150.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,150.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,#V,65T,#V,1,#V,"{545618.2930035563185811,4802526.1746340123936534,545618.1700000000419095,4802525.6900000004097819,545618.046697297715582,4802525.2054420122876763}",,,,,,,,,,1.,#D,300.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,300.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,#V,67T,#V,1,#V,"{545871.6493103455286473,4802394.740000476129353,545871.6500000000232831,4802395.2400000002235174,545871.6512284975033253,4802395.739998490549624}",,,,,,,,,,1.,#D,300.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,300.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,#V,68T,#V,1,#V,"{545693.505675403168425,4802470.7801207853481174,545693.3100000000558794,4802470.3200000002980232,545693.1053970541106537,4802469.8637789636850357}",,,,,,,,,,1.,#D,150.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,150.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,#V,69T,#V,1,#V,"{545848.4522830460919067,4802513.2751836879178882,545848.3299999999580905,4802513.7599999997764826,545848.2075566169805825,4802514.2447758428752422}",,,,,,,,,,1.,#D,300.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,300.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,#V,70T,#V,1,#V,"{545858.0400858707726002,4802526.4207337507978082,545858.5400000000372529,4802526.4299999997019768,545859.0399127134587616,4802526.4393423208966851}",,,,,,,,,,1.,#D,150.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,150.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,#V,918T,#V,1,#V,"{546684.1560922181233764,4802666.7434803759679198,546684.6199999999953434,4802666.9299999997019768,546685.0845820640679449,4802667.1148337237536907}",,,,,,,,,,1.,#D,150.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,150.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,#V,921T,#V,1,#V,"{546599.5799999999580905,4802366.7699999995529652,546599.5799999999580905,4802366.7699999995529652}",,,,,,,,,,0.,#D,150.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,150.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,#V,923T,#V,1,#V,"{546600.6300000000046566,4802360.7366666663438082,546600.9000000000232831,4802360.849999999627471,546601.2366666666930541,4802360.9933333331719041}",,,,,,,,,,0.6587298512458801,#D,150.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,150.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,#V,926T,#V,1,#V,"{546693.2206790297059342,4802399.764357483945787,546692.7600000000093132,4802399.5700000002980232,546692.2993302210234106,4802399.3756205914542079}",,,,,,,,,,1.,#D,150.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,150.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,#V,928T,#V,1,#V,"{546548.9700588824925944,4802702.6439026556909084,546549.4300000000512227,4802702.8399999998509884,546549.888347982428968,4802703.0397927099838853}",,,,,,,,,,1.,#D,300.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,300.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,#V,929T,#V,1,#V,"{546549.8083783551119268,4802719.1118237171322107,546550.,4802718.650000000372529,546550.1905788270523772,4802718.1877449722960591}",,,,,,,,,,1.,#D,150.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,150.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,#V,934T,#V,1,#V,"{546361.4198330229846761,4802635.7100679976865649,546361.3199999999487773,4802636.2000000001862645,546361.2200199939543381,4802636.6899020299315453}",,,,,,,,,,1.,#D,150.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,150.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936,#V,936T,#V,1,#V,"{546444.1099645858630538,4802657.9341239733621478,546444.5699999999487773,4802658.1299999998882413,546445.0293166685150936,4802658.32755555678159}",,,,,,,,,,1.,#D,300.,#V,CW,#D,,,,,,,,,,,-0.5,#D,-0.300000011920929,#D,300.,#V,1.5,#D,PLUG,#V,,,,,,,1400.,#V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
